79,2018,525
80,2018,628
81,2018,739
82,2018,366
83,2018,371
84,2018,541
85,2018,767
86,2018,412
87,2018,502
88,2018,415
89,2018,493
90,2018,435
91,2018,725
92,2018,353
93,2018,641
94,2018,515
95,2018,534
96,2018,625
97,2018,540
98,2018,362
99,2018,601
100,2018,551
1,2017,740
2,2017,476
3,2017,380
4,2017,782
5,2017,419
6,2017,529
7,2017,565
8,2017,388
9,2017,591
10,2017,674
11,2017,310
12,2017,642
13,2017,768
14,2017,598
15,2017,547
16,2017,778
17,2017,619
18,2017,577
19,2017,352
20,2017,495
21,2017,766
22,2017,650
23,2017,692
24,2017,427
25,2017,369
26,2017,720
27,2017,630
28,2017,658
29,2017,465
30,2017,363
31,2017,733
32,2017,439
33,2017,550
34,2017,354
35,2017,570
36,2017,579
37,2017,662
38,2017,579
39,2017,697
40,2017,791
41,2017,596
42,2017,736
43,2017,701
44,2017,470
45,2017,517
46,2017,362
47,2017,539
48,2017,430
49,2017,326
50,2017,592
51,2017,465
52,2017,325
53,2017,504
54,2017,354
55,2017,465
56,2017,687
57,2017,789
58,2017,698
59,2017,688
60,2017,352
61,2017,570
62,2017,320
63,2017,710
64,2017,650
65,2017,769
66,2017,524
67,2017,414
68,2017,387
69,2017,462
70,2017,575
71,2017,424
72,2017,432
73,2017,639
74,2017,725
75,2017,721
76,2017,755
77,2017,701
78,2017,599
79,2017,550
80,2017,724
81,2017,580
82,2017,500
83,2017,568
84,2017,378
85,2017,557
86,2017,419
87,2017,654
88,2017,300
89,2017,699
90,2017,404
91,2017,671
92,2017,778
93,2017,391
94,2017,663
95,2017,757
96,2017,434
97,2017,527
98,2017,723
99,2017,480
100,2017,469
1,2016,724
2,2016,774
3,2016,347
4,2016,486
5,2016,519
6,2016,685
7,2016,690
8,2016,788
9,2016,510
10,2016,592
11,2016,358
12,2016,769
13,2016,454
14,2016,595
15,2016,541
16,2016,435
17,2016,409
18,2016,356
19,2016,468
20,2016,375
21,2016,694
22,2016,389
23,2016,671
24,2016,473
25,2016,771
26,2016,410
27,2016,517
28,2016,697
29,2016,553
30,2016,738
31,2016,719
32,2016,558
33,2016,326
34,2016,478
35,2016,746
36,2016,709
37,2016,702
38,2016,735
39,2016,599
40,2016,426
41,2016,320
42,2016,411
43,2016,476
44,2016,311
45,2016,705
46,2016,767
47,2016,660
48,2016,414
49,2016,783
50,2016,506
51,2016,531
52,2016,652
53,2016,341
54,2016,665
55,2016,388
56,2016,667
57,2016,567
58,2016,520
59,2016,317
60,2016,313
61,2016,356
62,2016,599
63,2016,744
64,2016,341
65,2016,421
66,2016,486
67,2016,683
68,2016,648
69,2016,323
70,2016,352
71,2016,391
72,2016,341
73,2016,329
74,2016,475
75,2016,605
76,2016,372
77,2016,560
78,2016,626
79,2016,682
80,2016,333
81,2016,578
82,2016,769
83,2016,456
84,2016,799
85,2016,754
86,2016,406
87,2016,686
88,2016,475
89,2016,373
90,2016,607
91,2016,765
92,2016,329
93,2016,741
94,2016,518
95,2016,514
96,2016,495
97,2016,539
98,2016,565
99,2016,682
100,2016,707
1,2015,671
2,2015,454
3,2015,704
4,2015,776
5,2015,301
6,2015,328
7,2015,595
8,2015,348
9,2015,340
10,2015,721
11,2015,456
12,2015,772
13,2015,499
14,2015,382
15,2015,703
16,2015,369
17,2015,495
18,2015,632
19,2015,743
20,2015,358
21,2015,430
22,2015,343
23,2015,303
24,2015,480
25,2015,722
26,2015,711
27,2015,636
28,2015,564
29,2015,613
30,2015,425
31,2015,419
32,2015,399
33,2015,673
34,2015,756
35,2015,548
36,2015,755
37,2015,765
38,2015,693
39,2015,527
40,2015,334
41,2015,444
42,2015,375
43,2015,696
44,2015,516
45,2015,585
46,2015,499
47,2015,604
48,2015,360
49,2015,405
50,2015,472
51,2015,517
52,2015,663
53,2015,673
54,2015,436
55,2015,714
56,2015,756
57,2015,759
58,2015,337
59,2015,737
60,2015,644
61,2015,461
62,2015,596
63,2015,586
64,2015,543
65,2015,610
66,2015,373
67,2015,770
68,2015,614
69,2015,738
70,2015,671
71,2015,363
72,2015,758
73,2015,490
74,2015,631
75,2015,646
76,2015,480
77,2015,385
78,2015,631
79,2015,681
80,2015,575
81,2015,454
82,2015,775
83,2015,620
84,2015,600
85,2015,391
86,2015,698
87,2015,522
88,2015,367
89,2015,660
90,2015,405
91,2015,473
92,2015,353
93,2015,547
94,2015,614
95,2015,604
96,2015,404
97,2015,538
98,2015,491
99,2015,533
100,2015,300
1,2014,508
2,2014,698
3,2014,628
4,2014,390
5,2014,426
6,2014,608
7,2014,506
8,2014,723
9,2014,332
10,2014,728
11,2014,636
12,2014,503
13,2014,725
14,2014,646
15,2014,696
16,2014,691
17,2014,779
18,2014,478
19,2014,631
20,2014,434
21,2014,617
22,2014,439
23,2014,483
24,2014,438
25,2014,635
26,2014,592
27,2014,620
28,2014,579
29,2014,792
30,2014,498
31,2014,735
32,2014,455
33,2014,301
34,2014,648
35,2014,553
36,2014,631
37,2014,396
38,2014,793
39,2014,630
40,2014,793
41,2014,575
42,2014,678
43,2014,451
44,2014,477
45,2014,384
46,2014,498
47,2014,638
48,2014,351
49,2014,338
50,2014,325
51,2014,720
52,2014,517
53,2014,690
54,2014,553
55,2014,737
56,2014,699
57,2014,393
58,2014,386
59,2014,341
60,2014,786
61,2014,342
62,2014,434
63,2014,543
64,2014,475
65,2014,594
66,2014,540
67,2014,461
68,2014,662
69,2014,368
70,2014,356
71,2014,428
72,2014,477
73,2014,773
74,2014,461
75,2014,402
76,2014,314
77,2014,735
78,2014,732
79,2014,737
80,2014,784
81,2014,389
82,2014,737
83,2014,465
84,2014,560
85,2014,352
86,2014,632
87,2014,563
88,2014,407
89,2014,723
90,2014,606
91,2014,596
92,2014,398
93,2014,445
94,2014,547
95,2014,471
96,2014,487
97,2014,382
98,2014,635
99,2014,354
100,2014,731
1,2013,307
2,2013,786
3,2013,741
4,2013,484
5,2013,539
6,2013,404
7,2013,692
8,2013,689
9,2013,440
10,2013,418
11,2013,358
12,2013,687
13,2013,693
14,2013,783
15,2013,401
16,2013,736
17,2013,316
18,2013,663
19,2013,549
20,2013,393
21,2013,441
22,2013,639
23,2013,317
24,2013,566
25,2013,710
26,2013,333
27,2013,637
28,2013,642
29,2013,425
30,2013,581
31,2013,369
32,2013,363
33,2013,309
34,2013,646
35,2013,403
36,2013,535
37,2013,707
38,2013,424
39,2013,578
40,2013,542
41,2013,312
42,2013,502
43,2013,521
44,2013,675
45,2013,613
46,2013,694
47,2013,418
48,2013,489
49,2013,400
50,2013,443
51,2013,455
52,2013,704
53,2013,749
54,2013,604
55,2013,412
56,2013,719
57,2013,433
58,2013,695
59,2013,618
60,2013,405
61,2013,403
62,2013,698
63,2013,344
64,2013,661
65,2013,605
66,2013,548
67,2013,565
68,2013,604
69,2013,685
70,2013,463
71,2013,740
72,2013,595
73,2013,620
74,2013,615
75,2013,320
76,2013,663
77,2013,377
78,2013,631
79,2013,686
80,2013,373
81,2013,452
82,2013,445
83,2013,511
84,2013,750
85,2013,489
86,2013,429
87,2013,748
88,2013,370
89,2013,454
90,2013,317
91,2013,567
92,2013,716
93,2013,379
94,2013,628
95,2013,355
96,2013,487
97,2013,537
98,2013,536
99,2013,475
100,2013,623
1,2012,590
2,2012,430
3,2012,668
4,2012,304
5,2012,451
6,2012,795
7,2012,755
8,2012,428
9,2012,359
10,2012,676
11,2012,735
12,2012,364
13,2012,392
14,2012,800
15,2012,481
16,2012,607
17,2012,481
18,2012,302
19,2012,749
20,2012,514
21,2012,627
22,2012,611
23,2012,704
24,2012,578
25,2012,569
26,2012,747
27,2012,402
28,2012,522
29,2012,424
30,2012,342
31,2012,580
32,2012,646
33,2012,399
34,2012,483
35,2012,659
36,2012,541
37,2012,348
38,2012,688
39,2012,392
40,2012,480
41,2012,483
42,2012,302
43,2012,318
44,2012,562
45,2012,663
46,2012,556
47,2012,587
48,2012,565
49,2012,750
50,2012,382
51,2012,482
52,2012,793
53,2012,620
54,2012,716
55,2012,314
56,2012,338
57,2012,711
58,2012,323
59,2012,300
60,2012,797
61,2012,319
62,2012,458
63,2012,669
64,2012,785
65,2012,702
66,2012,710
67,2012,739
68,2012,726
69,2012,555
70,2012,620
71,2012,346
72,2012,543
73,2012,471
74,2012,643
75,2012,304
76,2012,606
77,2012,483
78,2012,385
79,2012,385
80,2012,555
81,2012,349
82,2012,709
83,2012,633
84,2012,742
85,2012,315
86,2012,591
87,2012,400
88,2012,408
89,2012,643
90,2012,726
91,2012,483
92,2012,463
93,2012,473
94,2012,334
95,2012,442
96,2012,619
97,2012,333
98,2012,323
99,2012,470
100,2012,554
1,2011,573
2,2011,498
3,2011,784
4,2011,510
5,2011,373
6,2011,692
7,2011,726
8,2011,637
9,2011,600
10,2011,420
11,2011,316
12,2011,366
13,2011,688
14,2011,776
15,2011,685
16,2011,556
17,2011,452
18,2011,553
19,2011,427
20,2011,782
21,2011,611
22,2011,700
23,2011,714
24,2011,482
25,2011,566
26,2011,596
27,2011,599
28,2011,319
29,2011,610
30,2011,507
31,2011,325
32,2011,477
33,2011,628
34,2011,586
35,2011,762
36,2011,311
37,2011,710
38,2011,361
39,2011,576
40,2011,312
41,2011,325
42,2011,612
43,2011,365
44,2011,702
45,2011,707
46,2011,765
47,2011,672
48,2011,436
49,2011,541
50,2011,532
51,2011,696
52,2011,725
53,2011,536
54,2011,368
55,2011,551
56,2011,786
57,2011,483
58,2011,771
59,2011,625
60,2011,731
61,2011,658
62,2011,492
63,2011,365
64,2011,310
65,2011,780
66,2011,504
67,2011,519
68,2011,688
69,2011,765
70,2011,411
71,2011,306
72,2011,316
73,2011,320
74,2011,498
75,2011,734
76,2011,455
77,2011,325
78,2011,504
79,2011,443
80,2011,358
81,2011,302
82,2011,746
83,2011,501
84,2011,510
85,2011,534
86,2011,475
87,2011,518
88,2011,768
89,2011,354
90,2011,727
91,2011,552
92,2011,306
93,2011,351
94,2011,365
95,2011,422
96,2011,743
97,2011,345
98,2011,773
99,2011,774
100,2011,395
